0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.5%,33.4%,24.6%,41.5%,Sonoma,2021-04-02,2021-04-01,2021-04-03 12:31:22
0.7%,36.2%,26.4%,36.7%,Stanislaus,2021-04-02,2021-04-01,2021-04-03 12:31:24
0.2%,32.5%,26.2%,41.1%,Sutter,2021-04-02,2021-04-01,2021-04-03 12:31:27
0.1%,24.6%,25.9%,49.3%,Tehama,2021-04-02,2021-04-01,2021-04-03 12:31:30
0.1%,20.2%,22.7%,57.0%,Trinity,2021-04-02,2021-04-01,2021-04-03 12:31:32
0.6%,41.9%,26.4%,31.1%,Tulare,2021-04-02,2021-04-01,2021-04-03 12:31:35
0.1%,19.4%,25.4%,55.0%,Tuolumne,2021-04-02,2021-04-01,2021-04-03 12:31:38
0.6%,36.4%,24.5%,38.6%,Ventura,2021-04-02,2021-04-01,2021-04-03 12:31:40
0.6%,44.0%,22.9%,32.5%,Yolo,2021-04-02,2021-04-01,2021-04-03 12:31:43
0.2%,30.5%,25.9%,43.4%,Yuba,2021-04-02,2021-04-01,2021-04-03 12:31:45
