American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
1.6%,1.0%,0.6%,7.5%,8.8%,0.05%,62.3%,4.0%,14.2%,Siskiyou,2021-04-14,2021-04-13,2021-04-15 02:39:18
0.4%,14.2%,8.6%,11.2%,8.8%,1.2%,33.1%,13.1%,9.4%,Solano,2021-04-14,2021-04-13,2021-04-15 02:39:20
0.5%,2.9%,0.9%,15.1%,12.3%,0.3%,52.5%,8.8%,6.8%,Sonoma,2021-04-14,2021-04-13,2021-04-15 02:39:22
0.5%,5.7%,1.8%,27.1%,0.8%,0.7%,36.4%,10.7%,16.3%,Stanislaus,2021-04-14,2021-04-13,2021-04-15 02:39:25
0.6%,14.8%,1.1%,19.3%,14.2%,0.2%,39.3%,6.1%,4.3%,Sutter,2021-04-14,2021-04-13,2021-04-15 02:39:27
1.0%,0.9%,0.3%,13.5%,9.7%,0.2%,53.2%,8.8%,12.4%,Tehama,2021-04-14,2021-04-13,2021-04-15 02:39:30
1.7%,3.0%,0.2%,3.3%,10.1%,0.2%,73.1%,1.4%,7.0%,Trinity,2021-04-14,2021-04-13,2021-04-15 02:39:32
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.2%,5.5%,5.9%,Tulare,2021-04-14,2021-04-13,2021-04-15 02:39:34
0.5%,1.5%,0.3%,5.0%,1.7%,0.4%,78.4%,5.9%,6.4%,Tuolumne,2021-04-14,2021-04-13,2021-04-15 02:39:37
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Ventura,2021-04-14,2021-04-13,2021-04-15 02:39:39
0.4%,8.1%,1.4%,15.8%,9.0%,0.4%,34.8%,10.9%,19.2%,Yolo,2021-04-14,2021-04-13,2021-04-15 02:39:41
1.1%,5.5%,2.3%,19.5%,10.6%,0.4%,50.8%,4.6%,5.1%,Yuba,2021-04-14,2021-04-13,2021-04-15 02:39:44
