0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.7%,32.9%,25.7%,40.8%,Mendocino,2021-04-15,2021-04-14,2021-04-16 14:21:00
0.7%,42.7%,26.8%,29.9%,Merced,2021-04-15,2021-04-14,2021-04-16 14:21:03
0.6%,20.9%,26.6%,51.8%,Modoc,2021-04-15,2021-04-14,2021-04-16 14:21:05
1.4%,46.7%,29.3%,22.6%,Mono,2021-04-15,2021-04-14,2021-04-16 14:21:08
1.0%,45.3%,26.2%,27.5%,Monterey,2021-04-15,2021-04-14,2021-04-16 14:21:10
0.6%,38.3%,26.7%,34.4%,Napa,2021-04-15,2021-04-14,2021-04-16 14:21:13
0.8%,26.0%,25.9%,47.2%,Nevada,2021-04-15,2021-04-14,2021-04-16 14:21:15
0.8%,40.2%,28.3%,30.6%,Orange,2021-04-15,2021-04-14,2021-04-16 14:21:18
0.9%,30.7%,27.2%,41.3%,Placer,2021-04-15,2021-04-14,2021-04-16 14:21:20
0.2%,22.6%,25.8%,51.5%,Plumas,2021-04-15,2021-04-14,2021-04-16 14:21:23
1.1%,36.4%,28.0%,34.5%,Riverside,2021-04-15,2021-04-14,2021-04-16 14:21:25
0.8%,39.4%,27.6%,32.1%,Sacramento,2021-04-15,2021-04-14,2021-04-16 14:21:28
0.4%,40.9%,29.3%,29.4%,San Benito,2021-04-15,2021-04-14,2021-04-16 14:21:30
1.0%,40.3%,29.1%,29.7%,San Bernardino,2021-04-15,2021-04-14,2021-04-16 14:21:33
0.7%,40.3%,25.5%,33.5%,San Diego,2021-04-15,2021-04-14,2021-04-16 14:21:35
0.5%,49.5%,25.2%,24.8%,San Francisco,2021-04-15,2021-04-14,2021-04-16 14:21:38
0.7%,39.3%,28.9%,31.1%,San Joaquin,2021-04-15,2021-04-14,2021-04-16 14:21:40
0.5%,32.3%,25.6%,41.6%,San Luis Obispo,2021-04-15,2021-04-14,2021-04-16 14:21:43
0.9%,41.9%,28.1%,29.1%,San Mateo,2021-04-15,2021-04-14,2021-04-16 14:21:45
0.9%,41.2%,25.5%,32.4%,Santa Barbara,2021-04-15,2021-04-14,2021-04-16 14:21:48
1.0%,43.6%,28.9%,26.5%,Santa Clara,2021-04-15,2021-04-14,2021-04-16 14:21:51
0.7%,38.4%,27.9%,32.9%,Santa Cruz,2021-04-15,2021-04-14,2021-04-16 14:21:53
0.6%,25.3%,25.7%,48.5%,Shasta,2021-04-15,2021-04-14,2021-04-16 14:21:55
0.000%,24.2%,28.9%,47.0%,Sierra,2021-04-15,2021-04-13,2021-04-16 14:21:58
0.5%,23.0%,25.3%,51.3%,Siskiyou,2021-04-15,2021-04-14,2021-04-16 14:22:00
0.6%,36.6%,28.9%,34.0%,Solano,2021-04-15,2021-04-14,2021-04-16 14:22:03
0.7%,35.6%,27.5%,36.2%,Sonoma,2021-04-15,2021-04-14,2021-04-16 14:22:05
1.3%,39.4%,27.3%,31.9%,Stanislaus,2021-04-15,2021-04-14,2021-04-16 14:22:08
0.4%,35.7%,27.9%,36.0%,Sutter,2021-04-15,2021-04-14,2021-04-16 14:22:10
0.5%,26.0%,28.0%,45.6%,Tehama,2021-04-15,2021-04-14,2021-04-16 14:22:13
0.1%,21.4%,25.7%,52.8%,Trinity,2021-04-15,2021-04-13,2021-04-16 14:22:15
1.0%,43.7%,27.2%,28.1%,Tulare,2021-04-15,2021-04-14,2021-04-16 14:22:18
0.5%,21.6%,26.6%,51.3%,Tuolumne,2021-04-15,2021-04-14,2021-04-16 14:22:20
0.7%,37.0%,29.5%,32.7%,Ventura,2021-04-15,2021-04-14,2021-04-16 14:22:23
0.9%,46.7%,24.9%,27.5%,Yolo,2021-04-15,2021-04-14,2021-04-16 14:22:25
0.3%,34.5%,28.9%,36.3%,Yuba,2021-04-15,2021-04-14,2021-04-16 14:22:28
