0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.5%,37.6%,22.9%,39.0%,San Diego,2021-04-03,2021-04-02,2021-04-03 22:25:38
0.4%,46.1%,23.9%,29.7%,San Francisco,2021-04-03,2021-04-02,2021-04-03 22:25:41
0.6%,37.3%,26.6%,35.6%,San Joaquin,2021-04-03,2021-04-02,2021-04-03 22:25:43
0.3%,28.8%,22.0%,48.8%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-03 22:25:46
0.6%,39.5%,25.1%,34.8%,San Mateo,2021-04-03,2021-04-02,2021-04-03 22:25:48
0.3%,35.8%,23.7%,40.1%,Santa Barbara,2021-04-03,2021-04-02,2021-04-03 22:25:50
0.6%,39.5%,25.7%,34.2%,Santa Clara,2021-04-03,2021-04-02,2021-04-03 22:25:53
0.5%,36.6%,24.4%,38.5%,Santa Cruz,2021-04-03,2021-04-02,2021-04-03 22:25:55
0.3%,24.0%,23.5%,52.2%,Shasta,2021-04-03,2021-04-02,2021-04-03 22:25:58
0.0%,21.3%,28.0%,50.8%,Sierra,2021-04-03,2021-04-01,2021-04-03 22:26:00
0.4%,22.2%,23.5%,53.9%,Siskiyou,2021-04-03,2021-04-02,2021-04-03 22:26:02
0.4%,34.7%,27.1%,37.9%,Solano,2021-04-03,2021-04-02,2021-04-03 22:26:05
0.5%,33.6%,24.9%,41.0%,Sonoma,2021-04-03,2021-04-02,2021-04-03 22:26:07
0.7%,36.5%,26.5%,36.3%,Stanislaus,2021-04-03,2021-04-02,2021-04-03 22:26:10
0.2%,32.6%,26.5%,40.8%,Sutter,2021-04-03,2021-04-02,2021-04-03 22:26:12
0.2%,24.8%,26.5%,48.5%,Tehama,2021-04-03,2021-04-02,2021-04-03 22:26:14
0.1%,20.3%,24.1%,55.6%,Trinity,2021-04-03,2021-04-02,2021-04-03 22:26:17
0.7%,42.2%,26.4%,30.7%,Tulare,2021-04-03,2021-04-02,2021-04-03 22:26:19
0.1%,19.5%,25.7%,54.6%,Tuolumne,2021-04-03,2021-04-02,2021-04-03 22:26:21
0.6%,36.2%,25.4%,37.8%,Ventura,2021-04-03,2021-04-02,2021-04-03 22:26:24
0.6%,44.0%,23.4%,32.0%,Yolo,2021-04-03,2021-04-02,2021-04-03 22:26:26
0.2%,30.7%,26.3%,42.8%,Yuba,2021-04-03,2021-04-02,2021-04-03 22:26:29
