0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.1%,19.8%,26.2%,53.9%,Modoc,2021-04-04,2021-04-01,2021-04-05 02:41:26
1.5%,45.4%,28.5%,24.6%,Mono,2021-04-04,2021-04-03,2021-04-05 02:41:29
0.4%,41.7%,25.0%,32.9%,Monterey,2021-04-04,2021-04-03,2021-04-05 02:41:31
0.5%,39.1%,25.6%,34.8%,Napa,2021-04-04,2021-04-03,2021-04-05 02:41:34
0.5%,22.9%,23.4%,53.2%,Nevada,2021-04-04,2021-04-03,2021-04-05 02:41:36
0.6%,38.9%,25.6%,35.0%,Orange,2021-04-04,2021-04-03,2021-04-05 02:41:39
0.6%,29.0%,24.1%,46.3%,Placer,2021-04-04,2021-04-03,2021-04-05 02:41:42
0.1%,20.4%,22.0%,57.4%,Plumas,2021-04-04,2021-04-03,2021-04-05 02:41:44
0.5%,33.1%,26.3%,40.1%,Riverside,2021-04-04,2021-04-03,2021-04-05 02:41:47
0.5%,37.8%,25.5%,36.2%,Sacramento,2021-04-04,2021-04-03,2021-04-05 02:41:49
0.3%,39.8%,26.4%,33.5%,San Benito,2021-04-04,2021-04-03,2021-04-05 02:41:52
0.6%,38.2%,27.1%,34.1%,San Bernardino,2021-04-04,2021-04-03,2021-04-05 02:41:55
0.5%,37.8%,23.3%,38.4%,San Diego,2021-04-04,2021-04-03,2021-04-05 02:41:57
0.4%,46.3%,24.2%,29.2%,San Francisco,2021-04-04,2021-04-03,2021-04-05 02:42:00
0.6%,37.4%,26.7%,35.3%,San Joaquin,2021-04-04,2021-04-03,2021-04-05 02:42:03
0.3%,29.0%,22.3%,48.4%,San Luis Obispo,2021-04-04,2021-04-03,2021-04-05 02:42:05
0.6%,39.6%,25.6%,34.1%,San Mateo,2021-04-04,2021-04-03,2021-04-05 02:42:08
0.4%,36.1%,23.8%,39.7%,Santa Barbara,2021-04-04,2021-04-03,2021-04-05 02:42:11
0.7%,39.7%,26.0%,33.6%,Santa Clara,2021-04-04,2021-04-03,2021-04-05 02:42:13
0.5%,39.1%,25.6%,34.8%,Santa Cruz,2021-04-04,2021-04-03,2021-04-05 02:42:16
0.3%,23.9%,23.8%,52.0%,Shasta,2021-04-04,2021-04-03,2021-04-05 02:42:18
0.0%,21.3%,27.9%,50.8%,Sierra,2021-04-04,2021-04-02,2021-04-05 02:42:21
0.4%,22.2%,23.5%,53.9%,Siskiyou,2021-04-04,2021-04-03,2021-04-05 02:42:23
0.4%,34.7%,27.2%,37.7%,Solano,2021-04-04,2021-04-03,2021-04-05 02:42:26
0.5%,33.7%,25.1%,40.7%,Sonoma,2021-04-04,2021-04-03,2021-04-05 02:42:29
0.8%,36.7%,26.7%,35.8%,Stanislaus,2021-04-04,2021-04-03,2021-04-05 02:42:31
0.2%,33.0%,26.8%,40.0%,Sutter,2021-04-04,2021-04-03,2021-04-05 02:42:34
0.3%,25.0%,26.6%,48.1%,Tehama,2021-04-04,2021-04-03,2021-04-05 02:42:37
0.1%,20.3%,24.1%,55.6%,Trinity,2021-04-04,2021-04-02,2021-04-05 02:42:39
0.7%,42.3%,26.5%,30.5%,Tulare,2021-04-04,2021-04-03,2021-04-05 02:42:42
0.1%,19.8%,25.8%,54.3%,Tuolumne,2021-04-04,2021-04-03,2021-04-05 02:42:45
0.6%,36.2%,26.0%,37.2%,Ventura,2021-04-04,2021-04-03,2021-04-05 02:42:48
0.6%,44.1%,23.6%,31.7%,Yolo,2021-04-04,2021-04-03,2021-04-05 02:42:50
0.2%,31.3%,26.9%,41.7%,Yuba,2021-04-04,2021-04-03,2021-04-05 02:42:53
