American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,8.9%,4.8%,27.2%,12.4%,0.4%,25.3%,12.4%,8.3%,San Bernardino,2021-03-27,2021-03-26,2021-03-27 16:36:39
0.4%,11.7%,2.4%,20.1%,0.5%,0.6%,46.1%,9.5%,8.8%,San Diego,2021-03-27,2021-03-26,2021-03-27 16:36:41
0.2%,28.6%,3.1%,10.8%,7.3%,0.3%,26.2%,5.9%,17.7%,San Francisco,2021-03-27,2021-03-26,2021-03-27 16:36:44
0.4%,10.6%,3.6%,15.0%,1.9%,0.9%,24.1%,15.3%,28.3%,San Joaquin,2021-03-27,2021-03-26,2021-03-27 16:36:47
0.2%,1.2%,0.4%,6.9%,11.5%,0.1%,30.8%,14.8%,34.2%,San Luis Obispo,2021-03-27,2021-03-26,2021-03-27 16:36:49
0.2%,18.3%,1.1%,9.9%,13.5%,0.5%,28.7%,10.0%,17.8%,San Mateo,2021-03-27,2021-03-26,2021-03-27 16:36:52
0.3%,2.7%,0.8%,21.1%,17.1%,0.2%,34.4%,14.1%,9.4%,Santa Barbara,2021-03-27,2021-03-26,2021-03-27 16:36:54
0.1%,24.9%,1.4%,11.4%,12.2%,0.4%,23.9%,8.4%,17.3%,Santa Clara,2021-03-27,2021-03-26,2021-03-27 16:36:57
0.2%,2.0%,0.4%,20.1%,15.1%,0.1%,40.5%,10.0%,11.7%,Santa Cruz,2021-03-27,2021-03-26,2021-03-27 16:36:59
0.7%,1.3%,0.4%,3.2%,20.2%,0.1%,45.3%,13.1%,15.6%,Shasta,2021-03-27,2021-03-26,2021-03-27 16:37:02
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-27,2021-03-26,2021-03-27 16:37:04
1.6%,0.8%,0.5%,6.3%,8.3%,0.0%,58.9%,4.4%,19.1%,Siskiyou,2021-03-27,2021-03-26,2021-03-27 16:37:07
0.3%,10.8%,6.4%,8.8%,6.9%,0.9%,26.9%,11.2%,27.8%,Solano,2021-03-27,2021-03-26,2021-03-27 16:37:10
0.5%,2.0%,0.7%,13.6%,10.9%,0.2%,43.5%,8.5%,20.2%,Sonoma,2021-03-27,2021-03-26,2021-03-27 16:37:12
0.5%,5.2%,1.7%,25.3%,0.6%,0.7%,36.4%,9.5%,20.2%,Stanislaus,2021-03-27,2021-03-26,2021-03-27 16:37:15
0.7%,13.5%,1.0%,16.5%,12.4%,0.3%,39.2%,7.4%,9.1%,Sutter,2021-03-27,2021-03-26,2021-03-27 16:37:17
1.0%,0.6%,0.2%,10.7%,8.8%,0.1%,49.3%,9.9%,19.4%,Tehama,2021-03-27,2021-03-26,2021-03-27 16:37:20
1.3%,1.1%,0.2%,2.3%,8.8%,0.3%,62.6%,3.2%,20.2%,Trinity,2021-03-27,2021-03-26,2021-03-27 16:37:22
0.3%,2.6%,0.7%,43.4%,6.0%,0.2%,30.1%,6.0%,10.7%,Tulare,2021-03-27,2021-03-26,2021-03-27 16:37:25
0.5%,1.4%,0.3%,4.5%,1.1%,0.4%,79.1%,6.2%,6.4%,Tuolumne,2021-03-27,2021-03-26,2021-03-27 16:37:27
0.2%,5.2%,0.9%,27.6%,16.3%,0.3%,33.7%,10.6%,5.3%,Ventura,2021-03-27,2021-03-26,2021-03-27 16:37:30
0.4%,6.3%,1.0%,13.0%,7.6%,0.3%,31.0%,9.4%,31.0%,Yolo,2021-03-27,2021-03-26,2021-03-27 16:37:32
1.2%,4.2%,2.0%,17.1%,9.5%,0.3%,49.2%,4.7%,11.8%,Yuba,2021-03-27,2021-03-26,2021-03-27 16:37:35
