0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.2%,19.9%,25.5%,54.4%,Mariposa,2021-04-12,2021-04-11,2021-04-13 08:25:02
0.7%,32.8%,25.5%,41.1%,Mendocino,2021-04-12,2021-04-11,2021-04-13 08:25:04
0.6%,41.9%,26.5%,31.0%,Merced,2021-04-12,2021-04-11,2021-04-13 08:25:07
0.1%,20.8%,26.8%,52.3%,Modoc,2021-04-12,2021-04-09,2021-04-13 08:25:09
1.4%,46.6%,29.3%,22.7%,Mono,2021-04-12,2021-04-10,2021-04-13 08:25:11
0.7%,44.1%,26.3%,28.8%,Monterey,2021-04-12,2021-04-11,2021-04-13 08:25:14
0.6%,37.9%,26.5%,35.0%,Napa,2021-04-12,2021-04-11,2021-04-13 08:25:17
0.8%,25.3%,25.8%,48.1%,Nevada,2021-04-12,2021-04-11,2021-04-13 08:25:19
0.8%,39.9%,27.9%,31.5%,Orange,2021-04-12,2021-04-11,2021-04-13 08:25:22
0.7%,29.8%,26.8%,42.7%,Placer,2021-04-12,2021-04-11,2021-04-13 08:25:24
0.2%,22.5%,25.7%,51.6%,Plumas,2021-04-12,2021-04-10,2021-04-13 08:25:27
0.9%,35.5%,28.0%,35.7%,Riverside,2021-04-12,2021-04-11,2021-04-13 08:25:30
0.7%,39.0%,27.4%,32.9%,Sacramento,2021-04-12,2021-04-11,2021-04-13 08:25:32
0.4%,40.3%,28.8%,30.6%,San Benito,2021-04-12,2021-04-11,2021-04-13 08:25:35
0.8%,39.5%,29.0%,30.7%,San Bernardino,2021-04-12,2021-04-11,2021-04-13 08:25:37
0.6%,39.6%,25.2%,34.5%,San Diego,2021-04-12,2021-04-11,2021-04-13 08:25:40
0.5%,48.5%,25.3%,25.7%,San Francisco,2021-04-12,2021-04-11,2021-04-13 08:25:42
0.6%,38.6%,28.5%,32.3%,San Joaquin,2021-04-12,2021-04-11,2021-04-13 08:25:45
0.4%,31.3%,25.1%,43.1%,San Luis Obispo,2021-04-12,2021-04-11,2021-04-13 08:25:47
0.8%,40.9%,28.0%,30.3%,San Mateo,2021-04-12,2021-04-11,2021-04-13 08:25:50
0.7%,39.8%,25.7%,33.8%,Santa Barbara,2021-04-12,2021-04-11,2021-04-13 08:25:52
0.9%,41.5%,29.3%,28.3%,Santa Clara,2021-04-12,2021-04-11,2021-04-13 08:25:55
0.6%,37.7%,27.5%,34.2%,Santa Cruz,2021-04-12,2021-04-11,2021-04-13 08:25:57
0.5%,24.5%,25.5%,49.5%,Shasta,2021-04-12,2021-04-10,2021-04-13 08:26:00
0.000%,24.0%,29.0%,47.0%,Sierra,2021-04-12,2021-04-10,2021-04-13 08:26:02
0.5%,22.8%,25.1%,51.7%,Siskiyou,2021-04-12,2021-04-10,2021-04-13 08:26:05
0.5%,36.1%,28.6%,34.7%,Solano,2021-04-12,2021-04-11,2021-04-13 08:26:07
0.7%,35.0%,27.2%,37.1%,Sonoma,2021-04-12,2021-04-11,2021-04-13 08:26:09
1.1%,38.6%,27.3%,33.0%,Stanislaus,2021-04-12,2021-04-11,2021-04-13 08:26:12
0.4%,35.4%,27.8%,36.4%,Sutter,2021-04-12,2021-04-11,2021-04-13 08:26:14
0.5%,25.4%,27.8%,46.3%,Tehama,2021-04-12,2021-04-10,2021-04-13 08:26:17
0.1%,20.6%,25.3%,54.1%,Trinity,2021-04-12,2021-04-10,2021-04-13 08:26:19
0.9%,43.3%,27.1%,28.7%,Tulare,2021-04-12,2021-04-11,2021-04-13 08:26:21
0.5%,21.1%,26.5%,51.9%,Tuolumne,2021-04-12,2021-04-11,2021-04-13 08:26:24
0.7%,36.7%,29.0%,33.6%,Ventura,2021-04-12,2021-04-11,2021-04-13 08:26:26
0.9%,46.2%,24.7%,28.3%,Yolo,2021-04-12,2021-04-11,2021-04-13 08:26:29
0.3%,34.2%,28.7%,36.8%,Yuba,2021-04-12,2021-04-11,2021-04-13 08:26:31
